Workflow,Baseline,Molecule,Geometry_Param,E_HF,E_FCI,E_CISD,n_spatial,V_Identity,V_Optimized,Sum_CommSq_Identity,Sum_CommSq_Optimized,Sum_Sexp_Identity,Sum_Sexp_Optimized,Coarse_Entropy_Identity,Coarse_Entropy_Optimized,Fine_Entropy_Identity,Fine_Entropy_Optimized,Edec_Identity,Edec_Optimized,Ecoupled_Identity,Ecoupled_Optimized,Kcoupled_Identity,Kcoupled_Optimized,EBO_Identity,EBO_Optimized,NumSectors_Identity,NumSectors_Optimized,DenseDiagnosticsSkipped,Edge_Count,Mean_Abs_Expectation,Min_Abs_Expectation,Max_Variance,Degree_Sequence,Components,Component_Count,Cycle_Count,Algebraic_Rank,Vertices_Involved,Edges,Sources,Expectations,Variances,Thetas_JSON,Rotation_Pairs_JSON,Optimizer_Success,Optimizer_Status,Optimizer_Message,Optimizer_Nit,Optimizer_Nfev,N_Restarts,Initial_Frame_Edges_JSON,Initial_Frame_Sources_JSON,Initial_Frame_Expectations_JSON,Initial_Frame_Variances_JSON,Elapsed_Seconds
quartet_baseline,ring,h2o,1.472,-74.72297165015353,-74.88343181126854,-74.87025212143614,7,1.1751254230133397,0.16314704741120223,1.39239537422762,0.15115558703261361,6.366327913427402,6.917634906300643,0.3172604747528864,0.06711133924516248,0.40325159358943796,0.07573428238247643,-74.80713927941535,-74.87548606264335,-74.88343181126855,-74.88343181126649,70,190,-74.80713927941538,-74.8754860626434,57,57,False,7,0.9882335580429488,0.979415884505147,0.0407445251790004,2 2 2 2 2 2 2,0-1-2-3-4-5-6,1,1,6,7,0-1 1-2 2-3 3-4 4-5 5-6 0-6,ring ring ring ring ring ring ring,0.998768756168 0.980090818406 0.980275082489 0.99845790285 0.980762700075 0.999863761808 0.979415884505,0.00246097170184 0.0394219876758 0.0390607626511 0.00308181623724 0.0381045261425 0.000272457823729 0.040744525179,"[1.7982143411453322,4.127440536036449,2.1951861379419193,-1.3202496900523661,1.6029795684295989,-2.354278638356768,1.2506059519993409,0.5044297599055202,0.22372554881622317,-0.19627182683049596,-1.5589877038454076,0.14461195382989253,-0.5083981922157805,0.13033661163484553,-4.617356171568232,-0.4086382066801021,0.8931148422922527,3.1438612688815004,-1.2833054252543585,-0.0009657897000725774,1.0471139494973467]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,0,Optimization terminated successfully.,4,864,1,[],[],[],[],156.3485553000355
quartet_baseline,balanced_tree,h2o,1.472,-74.72297165015353,-74.88343181126854,-74.87025212143614,7,0.8914198252576625,0.087383283418219,1.103675295342902,0.10651031674313954,6.519992660551474,6.955920776792917,0.3172604747528864,0.06365307542579711,0.40325159358943796,0.07275764704108584,-74.80713927941535,-74.87575780077577,-74.88343181126855,-74.88343181126724,70,190,-74.80713927941538,-74.87575780077574,57,57,False,7,0.9937029681132736,0.9799667587318015,0.03966515178068719,3 3 3 2 1 1 1,0-1-2-3-4-5-6,1,1,6,7,0-1 0-2 1-3 1-4 2-5 2-6 0-6,balanced_tree balanced_tree balanced_tree balanced_tree balanced_tree balanced_tree balanced_tree,0.999490283045 0.979966758732 0.998260701209 0.998387109348 0.999991880321 0.998978752157 0.980845291982,0.00101917409874 0.0396651517807 0.00347557242255 0.00322317988769 1.62392929589e-05 0.00204145273975 0.0379425131959,"[1.5973317777983176,3.466753934369962,3.107443542571974,-1.1130418077152051,1.6084162454423718,-2.3563534604518894,1.314592056537491,0.4542711414132594,0.5972622745169491,-0.18370493739513083,-1.5661600439802972,-0.1718959356641035,-0.11240725607638614,0.025066025097879918,0.16806822806953636,-0.5393347634648543,1.1194114661763057,3.6452443045378313,2.1587881034509175,0.23980716065759825,-0.4284764795905528]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,0,Optimization terminated successfully.,47,10086,1,[],[],[],[],760.6494303999934
quartet_baseline,greedy,h2o,1.6433333333333333,-74.60908395860662,-74.8277744569619,-74.8017668464971,7,0.8867173689004939,0.3167828486548959,0.8593139893879903,0.08986766328745918,6.503946922026635,6.83839767554137,0.40658281931233853,0.10317119943147994,0.5320778958825125,0.1133270721753795,-74.72855887901625,-74.82007994825703,-74.82777445696203,-74.82777445695888,70,169,-74.72855887901626,-74.82007994825697,31,31,False,7,0.9769139536487671,0.9599106500197552,0.07857154397865107,4 2 2 2 2 1 1,0-1;2-3-4-5-6,2,2,5,7,0-1 2-3 4-5 2-6 3-6 5-6 4-6,matching_seed matching_seed matching_seed greedy_added greedy_added greedy_added greedy_added,0.999306590437 0.959928286287 0.959971857483 0.999999453641 0.959928189894 0.999352647781 0.95991065002,0.0013863383093 0.0785376851869 0.0784540328411 1.0927182913e-06 0.0785378702475 0.00129428537315 0.0785715439787,"[-1.0205009182772902,-1.992883473878193,0.4961903660498541,-1.4150814829753595,1.6032461976423231,-1.590935749651761,0.9739219878578401,0.11664395719354806,-0.11507341696564569,0.07597178194356051,-1.5936478440351598,-0.11324813411684624,0.19165959150583317,-0.03252166885532102,0.0729283521637552,-0.6498043832921231,-0.6972409663138907,-0.010648525487790444,1.7645916376947315,-0.052034761521448016,-1.755157339820547]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,0,Optimization terminated successfully.,14,3014,1,"[[0,1],[2,3],[4,5],[2,6],[3,6],[5,6],[4,6]]","[""matching_seed"",""matching_seed"",""matching_seed"",""greedy_added"",""greedy_added"",""greedy_added"",""greedy_added""]","[0.9993274638483245,0.9599707973361423,0.9599254702305545,0.9675286612831329,0.9304501751811739,0.9051911623651664,0.8845042656478693]","[0.0013446199984756824,0.07845606826181117,0.07854309160264883,0.06388828959566872,0.13426247150532278,0.180628959575999,0.21765220405072339]",449.718854500039
quartet_baseline,ring,h2o,1.6433333333333333,-74.60908395860662,-74.8277744569619,-74.8017668464971,7,0.9026587272349265,0.32395408043472174,0.9047451161454121,0.2224290650502674,6.495943795088117,6.834779042093148,0.406598968728318,0.11272154348351783,0.5320704892121524,0.12212912514083397,-74.72853631234074,-74.81891095699932,-74.82777445696189,-74.82777445696074,70,189,-74.72853631234067,-74.81891095699932,57,57,False,7,0.9763970060133064,0.9592305209220308,0.07987680773164951,2 2 2 2 2 2 2,0-1-2-3-4-5-6,1,1,6,7,0-1 1-2 2-3 3-4 4-5 5-6 0-6,ring ring ring ring ring ring ring,0.998441591192 0.959230520922 0.959922791419 0.998846810314 0.959867148354 0.998505988501 0.959964191391,0.00311438897734 0.0798768077316 0.0785482345151 0.00230504952582 0.0786550575106 0.00298579092733 0.0784687512469,"[0.529894747678407,-0.10402205484441215,0.582734783912961,-1.3904360481642297,1.6034326419039382,-2.3551000197127534,-0.06250615030110633,0.13601658764705257,-0.13044537168592066,0.1115695204197425,-1.5863131717674828,-0.06931096022456307,0.1007011802267919,-0.021536992356755335,-0.009259643885936142,-0.7501007913514555,-0.6686651305833325,-0.02288517038607627,-1.346452995263736,0.020745534353594483,0.26541112993275173]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,0,Optimization terminated successfully.,9,1928,1,[],[],[],[],346.76173929998185
quartet_baseline,balanced_tree,h2o,1.6433333333333333,-74.60908395860662,-74.8277744569619,-74.8017668464971,7,2.0761070659042353,0.17420810547413235,1.8670501617022441,0.12793898806500484,5.825903345226512,6.911229341981862,0.406598968728318,0.11260288533246379,0.5320704892121524,0.12193175299270764,-74.72853631234074,-74.81910319689428,-74.82777445696189,-74.82777445695935,70,183,-74.72853631234067,-74.81910319689413,57,57,False,7,0.9873184774259801,0.9585791518055317,0.08112600972378747,3 3 3 2 1 1 1,0-1-2-3-4-5-6,1,1,6,7,0-1 0-2 1-3 1-4 2-5 2-6 0-6,balanced_tree balanced_tree balanced_tree balanced_tree balanced_tree balanced_tree balanced_tree,0.998437847102 0.958579151806 0.997912147954 0.997918445195 0.999983761441 0.998447729706 0.959950258777,0.00312186547364 0.0811260097238 0.00417134496538 0.00415877673933 3.24768544271e-05 0.00310213104443 0.0784955006731,"[0.3307382518206427,-0.13438870759836405,0.7258255023170844,-1.435234370619428,1.6038547883617094,-2.3555861509057445,-0.03650903473276778,0.1447655411624079,0.00013734158162845595,0.1373632983310464,-1.5875349900955085,-0.09332293166533942,0.10045447979230177,-0.016375266353988102,3.151679197264743,-0.5970252131831362,-2.2599764580915984,-0.03369684215085242,1.3818045222131952,0.1010862052600242,0.17973910289359385]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,0,Optimization terminated successfully.,9,1942,1,[],[],[],[],352.0796460999991
quartet_baseline,greedy,h2o,1.8146666666666667,-74.50244469068971,-74.78779735400708,-74.74418803225564,7,1.6265122738662494,0.529220792133878,1.22431014608195,0.06583150190468127,6.035787259679968,6.722902820146552,0.4576462777011661,0.1920974851374101,0.6901319032559097,0.20065425906326717,-74.70176966158093,-74.77766456962767,-74.70307102357832,-74.78779735400472,22,190,-74.7017710998907,-74.77766456962785,31,31,False,7,0.960414688592364,0.9080491840834286,0.17544667928541957,3 3 2 2 2 1 1,0-1-2-3-6;4-5,2,2,5,7,0-1 2-3 4-5 1-6 0-2 0-3 3-6,matching_seed matching_seed matching_seed greedy_added greedy_added greedy_added greedy_added,0.998554276761 0.998432865191 0.999636398982 0.908998169507 0.909266310242 0.908049184083 0.999965615379,0.00288935636154 0.00313181370639 0.000727069830459 0.173722327832 0.173234777059 0.175446679285 6.87680589418e-05,"[3.3323787451014635,-1.3546645090376528,-1.5041794031213571,-1.8416112076774673,1.6083806471510353,0.7860542947333552,2.9601576984239455,-3.205951517442885,0.9159464075864864,0.08880866955765764,1.5458296275558836,-0.8625760593415198,1.5529241632428767,0.14231730101770168,0.6638549457588206,0.8877858018274883,-0.0001964176904327296,0.020202117579773884,-0.2815589271880891,1.4960502297727705,-0.29305157884219035]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,0,Optimization terminated successfully.,25,5388,1,"[[0,1],[2,3],[4,5],[1,6],[0,2],[0,3],[3,6]]","[""matching_seed"",""matching_seed"",""matching_seed"",""greedy_added"",""greedy_added"",""greedy_added"",""greedy_added""]","[0.676930675263858,0.9996641774584984,-0.817058150568057,0.9879110604998006,-0.8132459692479189,-0.8132190184141358,-0.812475199301849]","[0.5417648608868173,0.0006715323062237433,0.33241597859030636,0.024031736542159288,0.33863099350201287,0.3386748280895495,0.33988405051942083]",649.8414005999803
quartet_baseline,ring,h2o,1.8146666666666667,-74.50244469068971,-74.78779735400708,-74.74418803225564,7,1.1438931350878327,1.7544270396749821,0.9024232686207256,1.0892895516981738,6.3280512858460956,2.7177858531974888,0.4837598886306783,0.6230789751039834,0.6250209077315414,0.9719080169374434,-74.68978589636482,-74.6904091106179,-74.69156245070576,-74.71033716018383,11,97,-74.69154854073402,-74.70516987737392,57,57,False,7,0.8549814694603184,0.6769106643250681,0.5417919525229951,2 2 2 2 2 2 2,0-1-2-3-4-5-6,1,1,6,7,0-1 1-2 2-3 3-4 4-5 5-6 0-6,ring ring ring ring ring ring ring,0.676910664325 -0.816722889285 0.999659464045 0.999980041493 -0.816819327227 0.67705307233 0.997724827516,0.541791952523 0.332963722118 0.000680955944527 3.99166150922e-05 0.332806186668 0.541599137248 0.00454516855846,"[4.642044589213701,0.0026517195476775755,-1.485204610028189,-0.7346684963852217,0.6259331817052451,0.5292159982886513,3.1865869175748105,-1.6174204729302946,1.4449942485277458,-0.5720878799715977,0.5927786995228587,-2.1244453383140853,1.5996101907307827,-0.04311009587122395,5.041086021416894e-05,2.6273329873802513,0.0006268663670242155,-5.3280963560981714e-05,0.00015998186107433316,0.0018294383871743929,0.7600848062601208]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,0,Optimization terminated successfully.,9,1896,1,[],[],[],[],334.6480042000185
quartet_baseline,balanced_tree,h2o,1.8146666666666667,-74.50244469068971,-74.78779735400708,-74.74418803225564,7,2.700936416770828,0.7048437391429146,1.97007343555658,0.07302883572672007,5.393383155760407,6.63104616383307,0.4837598886306783,0.1966298155978446,0.6250209077315414,0.2036452120516708,-74.68978589636482,-74.77786100160748,-74.69156245070576,-74.78779735400519,11,184,-74.69154854073402,-74.77786100160752,57,57,False,7,0.9472923091190101,0.9087798804011891,0.17411912897800053,3 3 3 2 1 1 1,0-1-2-3-4-5-6,1,1,6,7,0-1 0-2 1-3 1-4 2-5 2-6 0-6,balanced_tree balanced_tree balanced_tree balanced_tree balanced_tree balanced_tree balanced_tree,0.999092266715 0.997588729821 0.997974968042 0.908779880401 0.909299996875 0.909045852573 0.909264469406,0.00181464258983 0.0048167261333 0.0040459631622 0.174119128978 0.173173515683 0.173635637921 0.173238124676,"[4.666376140395418,-0.00557208424492819,-2.628636507847387,-1.1770579568163724,1.6061872271671067,2.356125290752901,1.4440046445715877,-1.5715251242911061,0.19199073003769526,-0.5885870193365031,1.5538869961138446,-0.13061820152469328,1.5670245806762277,0.21821608369391693,0.7323703211686907,1.4050158549632672,1.5734700643904664,-0.1182572907182312,4.79989262389737,-0.08374833871234308,-0.025787344386070055]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,0,Optimization terminated successfully.,20,4228,1,[],[],[],[],568.8341270000092
quartet_baseline,greedy,h2o,1.986,-74.4081219286569,-74.7634086496263,-74.7124588371035,7,1.667396442116459,0.3847875838673067,0.9967572375948875,0.21074799028250615,5.970280935824322,3.1942399617126176,0.686134722288868,0.20431948354873955,0.824139224237878,0.3018304942748157,-74.7119397834211,-74.73587621145764,-74.71326110573392,-74.74728500035161,23,433,-74.71193978957426,-74.74169908587596,31,31,False,7,0.9711112985813555,0.9008556800864265,0.18845904365602206,3 3 2 2 2 1 1,0-1-2-3-6;4-5,2,2,5,7,0-1 2-3 4-5 0-2 1-2 3-6 1-6,matching_seed matching_seed matching_seed greedy_added greedy_added greedy_added greedy_added,0.999983098175 -0.900855680086 0.998189702983 0.9998113999 0.999824683011 0.998200641822 -0.900913884092,3.38033651883e-05 0.188459043656 0.00361731685866 0.000377164629271 0.000350603241332 0.00359547866658 0.18835417345,"[-12.744360513760851,-10.983966577771403,-0.00012741579278845785,6.283174412240581,8.310105184595925e-05,-8.393183947456607e-07,-23.64745764431307,-0.004473765277333487,3.506670365053999e-05,0.003073708047095853,-2.6363125147206015e-05,0.04218179853356563,0.00018053177182803095,-0.03258725473036728,1.6058691608579164e-05,0.6777125617598261,-0.5682242658891125,0.55078190318279,0.6941797682321074,3.8425584532953243,0.8085717003696473]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,0,Optimization terminated successfully.,11,2418,1,"[[0,1],[2,3],[4,5],[0,2],[1,2],[3,6],[1,6]]","[""matching_seed"",""matching_seed"",""matching_seed"",""greedy_added"",""greedy_added"",""greedy_added"",""greedy_added""]","[0.9998241865268968,-0.9010622278846795,0.9981677470052573,0.9964280880206512,0.9962540169243564,0.9946124727116659,-0.9008041254660343]","[0.000351596035829127,0.18808686147949794,0.0036611488384485913,0.0071310654035093846,0.007477933762084055,0.010746029126385781,0.18855192754337313]",347.9839677999844
quartet_baseline,ring,h2o,1.986,-74.4081219286569,-74.7634086496263,-74.7124588371035,7,1.8049387516606745,1.3806953544527918,1.0475141090764364,1.7517912185002267,5.9000913001241075,2.6483534052711324,0.6861347222888681,0.40815603439788517,0.8241392242378581,0.6435165553630513,-74.7119397834211,-74.71289423132228,-74.71326110573429,-74.7237434371625,11,86,-74.71737345822109,-74.71299098820674,57,57,False,7,0.8927349794161898,0.8155442023418332,0.334887654026623,2 2 2 2 2 2 2,0-1-2-3-4-5-6,1,1,6,7,0-1 1-2 2-3 3-4 4-5 5-6 0-6,ring ring ring ring ring ring ring,0.9996320058 0.999821109442 -0.90091358706 0.816878566224 0.815544202342 0.816873246785 -0.899482138261,0.000735852980433 0.000357749114357 0.188354708651 0.332709408044 0.334887654027 0.332718098688 0.190931882949,"[-13.472286834702262,-10.871959331946274,-0.0039039958593302085,6.2833588569280625,0.0032645928332624328,4.972928570405156e-05,-23.62588729214701,-0.031288277951057715,-1.6496149424406038e-05,0.02446010106167832,1.090293046606808e-05,0.027436331111499113,-0.000150377321798538,-0.0217781924656147,-8.269134176068938e-05,0.676890892230254,-0.5672465787695075,0.5528661870872719,0.6344898421783892,0.539515689740903,0.7218182524142113]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,0,Optimization terminated successfully.,7,1505,1,[],[],[],[],262.005685799988
quartet_baseline,balanced_tree,h2o,1.986,-74.4081219286569,-74.7634086496263,-74.7124588371035,7,3.4000826633782273,0.9471632340544479,2.0495315828777207,0.5513496697695762,4.831449302399028,-2.502067132870115,0.6861347222888681,0.40227810225563965,0.8241392242378581,0.6281627541181914,-74.7119397834211,-74.71287337274813,-74.71326110573429,-74.7237434371637,11,95,-74.71737345822109,-74.7128750223731,57,57,False,7,0.928800026248979,0.8991650811311738,0.19150215687436967,3 3 3 2 1 1 1,0-1-2-3-4-5-6,1,1,6,7,0-1 0-2 1-3 1-4 2-5 2-6 0-6,balanced_tree balanced_tree balanced_tree balanced_tree balanced_tree balanced_tree balanced_tree,0.999802039522 0.999964485915 -0.899165081131 -0.900463261833 -0.900125825812 -0.901039669132 -0.901039820398,0.000395881768491 7.10269091699e-05 0.191502156874 0.189165914089 0.189773497706 0.18812751465 0.188127242058,"[-13.899300607620036,-10.862990976631657,-0.005420650184400253,6.283207023368212,0.004232701779281616,3.5832771560131923e-06,-23.508904199034266,-0.0413442905189734,-0.00012470332284070934,0.03225873161425531,0.000419638714721953,0.007538403669438321,-0.0003169546270298273,-0.006172807920721633,6.870589016275438e-05,0.7263300888968179,-0.5495239141634073,0.5827612544180837,0.5816734955359216,0.5814614913558052,0.725292147249763]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,0,Optimization terminated successfully.,7,1518,1,[],[],[],[],270.9581302999868
quartet_baseline,greedy,h2o,2.1573333333333333,-74.32755700899047,-74.7503671988667,-74.72446186856497,7,2.765550615903665,0.4959479421117191,1.6001241807245163,1.0598075815911032,5.227607079286669,-2.750150313534624,0.5402107376350229,0.24256598877990915,0.671135792122204,0.3609791668794056,-74.72764320666228,-74.72463007525293,-74.72840276905559,-74.73064099475421,18,76,-74.72805535427173,-74.72466628559893,31,31,False,7,0.963666627389918,0.9482635229750104,0.10079629099502196,4 2 2 2 2 1 1,0-1-2-3-6;4-5,2,2,5,7,0-1 2-3 4-5 2-6 3-6 1-3 0-3,matching_seed matching_seed matching_seed greedy_added greedy_added greedy_added greedy_added,0.997800796576 0.999957242521 -0.949557921922 -0.95061994109 -0.950609324064 -0.948857642581 -0.948263522975,0.00439357035223 8.55131290685e-05 0.0983397529153 0.0963217276023 0.0963419130027 0.0996691741152 0.100796290995,"[-3.22824199844244,2.3084544628969166,1.574985911915993,0.7245365284464222,0.5788079683468297,0.546532734677119,-2.9278983429540397,-6.755386446801809,1.9891596505241225,1.6201518808880473,0.6487086773750512,28.03756394137459,-0.35827345648881614,0.1497141348549045,-0.0010747811840826182,0.8329854361851305,-0.2830470143740372,0.0006144755297444221,3.3318747584784956,-0.06356945902231341,-0.8196218775692395]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,0,Optimization terminated successfully.,84,18131,1,"[[0,1],[2,3],[4,5],[2,6],[3,6],[1,3],[0,3]]","[""matching_seed"",""matching_seed"",""matching_seed"",""greedy_added"",""greedy_added"",""greedy_added"",""greedy_added""]","[0.9999998965690153,0.9999143564717425,-0.9306054932097623,-0.930603406480562,-0.9305480950943045,0.5591771118415959,0.5591770916604673]","[2.068619586736986e-07,0.0001712797217009454,0.1339734160078151,0.13397729984677398,0.13408024271636132,0.6873209575924913,0.6873209801621414]",1214.4545947999577
quartet_baseline,ring,h2o,2.1573333333333333,-74.32755700899047,-74.7503671988667,-74.72446186856497,7,1.4070451207119645,0.6341278406468678,0.8449510475640183,0.21696664455667508,6.102097498480154,2.9464882649224684,0.54557975635498,0.3057017274742451,0.6254382371731565,0.360143637060925,-74.72402583756143,-74.72476612075971,-74.72495299578772,-74.730640994752,16,92,-74.72402583800032,-74.72480095153428,57,57,False,7,0.952699343054798,0.9039241952095846,0.18292104931470488,2 2 2 2 2 2 2,0-1-2-3-4-5-6,1,1,6,7,0-1 1-2 2-3 3-4 4-5 5-6 0-6,ring ring ring ring ring ring ring,0.999868383986 0.90392419521 -0.930567561386 0.999913774784 0.999998730772 -0.930636006845 0.903986748403,0.000263214705941 0.182921049315 0.134044013696 0.000172442998205 2.53845501064e-06 0.133916622764 0.182807958712,"[-4.689081690963317,2.289611694876136,1.5718391724328444,0.030175704728184892,0.02994689201524907,0.7716599042085885,-3.906189093199191,-5.247059967826204,1.5722800283342864,1.2413915463408547,1.537372717802291,-0.9846057621844898,0.32169719945988007,-1.6181304006451307,0.45790439224315926,-2.438664069707222,-4.706801102006024,0.01642738995184093,-5.1952645135198905,-0.0010606809342010707,-0.00079620960759043]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,0,Optimization terminated successfully.,16,3478,1,[],[],[],[],612.13111019996
quartet_baseline,balanced_tree,h2o,2.1573333333333333,-74.32755700899047,-74.7503671988667,-74.72446186856497,7,3.446472360133397,0.8425719062619323,1.9829708937464714,0.953754887505039,4.789782678888745,1.055798501121972,0.54557975635498,0.306941791859176,0.6254382371731565,0.3480656834472903,-74.72402583756143,-74.72399000105936,-74.72495299578772,-74.73064099475478,16,35,-74.72402583800032,-74.72513333638264,57,57,False,7,0.937007527632667,0.9038082932436162,0.18313056906406144,3 3 3 2 1 1 1,0-1-2-3-4-5-6,1,1,6,7,0-1 0-2 1-3 1-4 2-5 2-6 0-6,balanced_tree balanced_tree balanced_tree balanced_tree balanced_tree balanced_tree balanced_tree,0.999834241793 0.903808293244 -0.910531331254 -0.910543016219 -0.930552748681 0.999906476969 0.90387658527,0.000331488937938 0.183130569064 0.170932694805 0.170911415616 0.134071581923 0.000187037315453 0.183007118601,"[-3.88432833818639,0.7509684280412363,1.5597104772271546,0.0016172032556794344,0.0016439437624620155,0.771694664870993,-4.671292814547471,-4.142500171358021,1.6792195339323204,1.4377124256754317,1.5688011546151823,0.7610864597856124,2.12612829905462,-1.6742523494191126,0.6545472480271878,-48.23374982904521,-23.90506987002203,0.008176153987223761,21.68137993774307,-0.025121523386839928,-0.026346454946399055]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,0,Optimization terminated successfully.,25,5387,1,[],[],[],[],802.8397627000231
quartet_baseline,greedy,h2o,2.328666666666667,-74.26125344782287,-74.74383916750543,-74.73072384439398,7,1.4550430756637882,0.1701466378114902,0.8289078907570332,0.040606636155382125,6.051967686088248,1.0861454071804166,0.5575983582541725,0.07546561227833506,0.6040878207476312,0.09537776118403415,-74.73040220401325,-74.7380020230005,-74.73109576599022,-74.74383916750548,16,147,-74.73040220401424,-74.73866024588142,31,31,False,7,0.9876696342251667,0.9712375796893493,0.05669756379917479,3 3 2 2 2 1 1,0-1;2-3-4-5-6,2,2,5,7,0-1 2-3 4-5 5-6 3-6 2-4 3-5,matching_seed matching_seed matching_seed greedy_added greedy_added greedy_added greedy_added,0.999997114584 0.999958994392 0.999999865523 0.999960448879 -0.971266407394 -0.971267029114 -0.971237579689,5.7708235307e-06 8.20095342129e-05 2.68953559535e-07 7.91006780181e-05 0.0566415658679 0.0566403581551 0.0566975637992,"[-4.772621139039454,12.640184504767795,1.5389777479600777,0.4679377781769485,-0.013877585974398659,1.5647832021574217,-4.899643048772244,-14.133524052618663,1.4987132401583592,-0.03302370009202459,1.1015484961988153,-8.369998318206223,-8.190800812687185,-1.58723244142432,-0.8168038879493255,1.5816338957802283,10.73140984950404,-1.5137028252418396,2.2600807061932104,6.41240531323993,-6.1445551067881965]","[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]",True,0,Optimization terminated successfully.,39,8256,1,"[[0,1],[2,3],[4,5],[5,6],[3,6],[2,4],[3,5]]","[""matching_seed"",""matching_seed"",""matching_seed"",""greedy_added"",""greedy_added"",""greedy_added"",""greedy_added""]","[0.999998675730252,-0.9712472466337414,-0.9712427444480616,0.9988345596648698,0.9944843287796823,0.9933726544432632,0.9933371743619631]","[2.6485377422336143e-06,0.05667878590637632,0.056687531356997334,0.0023295224190856834,0.011000919811624765,0.01321076940434529,0.013281258030590881]",760.2904085000046
